Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),HeuristicDistance (km),PeriodName,ChosenTime,Weekday,Weekend,PublicHoliday,PeakHour,OriginalHeuristicDistance
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.175186977562692,0.0548807130997116,0.0497220054471611,0.5,0.306683322923173,0.316076783407002,Morning Peak,08:30:00,1,0,0,1,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.17078750549934,0.0548807130997116,0.0497220054471611,0.5,0.306683322923173,0.316076783407002,Non-peak Late Morning,10:45:00,1,0,0,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.172767267927849,0.0507297037490169,0.0447780808130508,0.5,0.328169893816365,0.316076783407002,Lunch Peak,13:00:00,1,0,0,1,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.19762428508579,0.0679891636808529,0.0612540926889332,1.0,0.308307307932542,0.316076783407002,Non-peak Afternoon,15:30:00,1,0,0,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.18002639683238,0.0966092807830115,0.0883304569549086,0.5,0.221361648969394,0.316076783407002,Evening Peak,18:30:00,1,0,0,1,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.189925208974923,0.0691689242331557,0.0617293023759862,1.0,0.28107432854466,0.316076783407002,Non-peak Evening,21:00:00,1,0,0,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.205895292564892,0.101940050686009,0.0954193647636065,0.0,0.312679575265459,0.316076783407002,Late Night Non-peak,23:30:00,1,0,0,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.20312362516498,0.0691689242331557,0.0617293023759862,1.0,0.28107432854466,0.316076783407002,Non-peak Morning,06:30:00,0,1,0,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.175186977562692,0.0548807130997116,0.0497220054471611,0.5,0.306683322923173,0.316076783407002,Morning Peak,08:30:00,0,1,0,1,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.17078750549934,0.0548807130997116,0.0497220054471611,0.5,0.306683322923173,0.316076783407002,Non-peak Late Morning,10:45:00,0,1,0,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.172767267927849,0.0507297037490169,0.0447780808130508,0.5,0.328169893816365,0.316076783407002,Lunch Peak,13:00:00,0,1,0,1,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.19762428508579,0.0679891636808529,0.0612540926889332,1.0,0.308307307932542,0.316076783407002,Non-peak Afternoon,15:30:00,0,1,0,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.18002639683238,0.0966092807830115,0.0883304569549086,0.5,0.221361648969394,0.316076783407002,Evening Peak,18:30:00,0,1,0,1,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.189925208974923,0.0691689242331557,0.0617293023759862,1.0,0.28107432854466,0.316076783407002,Non-peak Evening,21:00:00,0,1,0,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.205895292564892,0.101940050686009,0.0954193647636065,0.0,0.312679575265459,0.316076783407002,Late Night Non-peak,23:30:00,0,1,0,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.20312362516498,0.0691689242331557,0.0617293023759862,1.0,0.28107432854466,0.316076783407002,Non-peak Morning,06:30:00,0,0,1,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.175186977562692,0.0548807130997116,0.0497220054471611,0.5,0.306683322923173,0.316076783407002,Morning Peak,08:30:00,0,0,1,1,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.17078750549934,0.0548807130997116,0.0497220054471611,0.5,0.306683322923173,0.316076783407002,Non-peak Late Morning,10:45:00,0,0,1,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.172767267927849,0.0507297037490169,0.0447780808130508,0.5,0.328169893816365,0.316076783407002,Lunch Peak,13:00:00,0,0,1,1,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.19762428508579,0.0679891636808529,0.0612540926889332,1.0,0.308307307932542,0.316076783407002,Non-peak Afternoon,15:30:00,0,0,1,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.18002639683238,0.0966092807830115,0.0883304569549086,0.5,0.221361648969394,0.316076783407002,Evening Peak,18:30:00,0,0,1,1,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.189925208974923,0.0691689242331557,0.0617293023759862,1.0,0.28107432854466,0.316076783407002,Non-peak Evening,21:00:00,0,0,1,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.205895292564892,0.101940050686009,0.0954193647636065,0.0,0.312679575265459,0.316076783407002,Late Night Non-peak,23:30:00,0,0,1,0,5.43486395494841
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.194236691597008,0.0967840601240934,0.0919396838703369,0.0,0.294440974391006,0.327429707332913,Non-peak Morning,06:30:00,1,0,0,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.200615926088869,0.0956916892423316,0.0908572272044155,0.0,0.315677701436602,0.327429707332913,Morning Peak,08:30:00,1,0,0,1,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.177474703035636,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Non-peak Late Morning,10:45:00,1,0,0,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.17527496700396,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Lunch Peak,13:00:00,1,0,0,1,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.177474703035636,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Non-peak Afternoon,15:30:00,1,0,0,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.181258249010119,0.0872148911998602,0.0822411710960403,0.0,0.284821986258588,0.327429707332913,Evening Peak,18:30:00,1,0,0,1,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.172899252089749,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Non-peak Evening,21:00:00,1,0,0,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.181258249010119,0.0872148911998602,0.0822411710960403,0.0,0.284821986258588,0.327429707332913,Late Night Non-peak,23:30:00,1,0,0,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.194236691597008,0.0967840601240934,0.0919396838703369,0.0,0.294440974391006,0.327429707332913,Non-peak Morning,06:30:00,0,1,0,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.200615926088869,0.0956916892423316,0.0908572272044155,0.0,0.315677701436602,0.327429707332913,Morning Peak,08:30:00,0,1,0,1,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.177474703035636,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Non-peak Late Morning,10:45:00,0,1,0,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.17527496700396,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Lunch Peak,13:00:00,0,1,0,1,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.177474703035636,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Non-peak Afternoon,15:30:00,0,1,0,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.181258249010119,0.0872148911998602,0.0822411710960403,0.0,0.284821986258588,0.327429707332913,Evening Peak,18:30:00,0,1,0,1,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.172899252089749,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Non-peak Evening,21:00:00,0,1,0,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.181258249010119,0.0872148911998602,0.0822411710960403,0.0,0.284821986258588,0.327429707332913,Late Night Non-peak,23:30:00,0,1,0,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.194236691597008,0.0967840601240934,0.0919396838703369,0.0,0.294440974391006,0.327429707332913,Non-peak Morning,06:30:00,0,0,1,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.200615926088869,0.0956916892423316,0.0908572272044155,0.0,0.315677701436602,0.327429707332913,Morning Peak,08:30:00,0,0,1,1,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.177474703035636,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Non-peak Late Morning,10:45:00,0,0,1,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.17527496700396,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Lunch Peak,13:00:00,0,0,1,1,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.177474703035636,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Non-peak Afternoon,15:30:00,0,0,1,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.181258249010119,0.0872148911998602,0.0822411710960403,0.0,0.284821986258588,0.327429707332913,Evening Peak,18:30:00,0,0,1,1,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.172899252089749,0.0672026566459844,0.0626373701659248,0.5,0.281449094316052,0.327429707332913,Non-peak Evening,21:00:00,0,0,1,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,KHOO TECK PUAT HOSPITAL,1.42457,103.839433,0.181258249010119,0.0872148911998602,0.0822411710960403,0.0,0.284821986258588,0.327429707332913,Late Night Non-peak,23:30:00,0,0,1,0,5.62670603063843
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.173559172899252,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Non-peak Morning,06:30:00,1,0,0,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.171227452705675,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Morning Peak,08:30:00,1,0,0,1,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.176066871975363,0.0668967927990912,0.060677986580776,0.0,0.328169893816365,0.35796072518604,Non-peak Late Morning,10:45:00,1,0,0,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.165068191816982,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Lunch Peak,13:00:00,1,0,0,1,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.173207215134184,0.0747618631477759,0.0690019413218801,0.5,0.262960649594004,0.35796072518604,Non-peak Afternoon,15:30:00,1,0,0,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.168939727232732,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Evening Peak,18:30:00,1,0,0,1,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.165640123185218,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Non-peak Evening,21:00:00,1,0,0,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.163440387153542,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Late Night Non-peak,23:30:00,1,0,0,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.173559172899252,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Non-peak Morning,06:30:00,0,1,0,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.171227452705675,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Morning Peak,08:30:00,0,1,0,1,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.176066871975363,0.0668967927990912,0.060677986580776,0.0,0.328169893816365,0.35796072518604,Non-peak Late Morning,10:45:00,0,1,0,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.165068191816982,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Lunch Peak,13:00:00,0,1,0,1,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.173207215134184,0.0747618631477759,0.0690019413218801,0.5,0.262960649594004,0.35796072518604,Non-peak Afternoon,15:30:00,0,1,0,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.168939727232732,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Evening Peak,18:30:00,0,1,0,1,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.165640123185218,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Non-peak Evening,21:00:00,0,1,0,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.163440387153542,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Late Night Non-peak,23:30:00,0,1,0,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.173559172899252,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Non-peak Morning,06:30:00,0,0,1,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.171227452705675,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Morning Peak,08:30:00,0,0,1,1,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.176066871975363,0.0668967927990912,0.060677986580776,0.0,0.328169893816365,0.35796072518604,Non-peak Late Morning,10:45:00,0,0,1,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.165068191816982,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Lunch Peak,13:00:00,0,0,1,1,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.173207215134184,0.0747618631477759,0.0690019413218801,0.5,0.262960649594004,0.35796072518604,Non-peak Afternoon,15:30:00,0,0,1,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.168939727232732,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Evening Peak,18:30:00,0,0,1,1,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.165640123185218,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Non-peak Evening,21:00:00,0,0,1,0,6.1426201577916
Ang Mo Kio,Sembawang Hills,1.374715122,103.830766,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,0.163440387153542,0.0759416237000786,0.0694771510089331,0.5,0.235727670206121,0.35796072518604,Late Night Non-peak,23:30:00,0,0,1,0,6.1426201577916
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Morning,06:30:00,1,0,0,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Morning Peak,08:30:00,1,0,0,1,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Late Morning,10:45:00,1,0,0,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Lunch Peak,13:00:00,1,0,0,1,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Afternoon,15:30:00,1,0,0,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Evening Peak,18:30:00,1,0,0,1,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Evening,21:00:00,1,0,0,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Late Night Non-peak,23:30:00,1,0,0,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Morning,06:30:00,0,1,0,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Morning Peak,08:30:00,0,1,0,1,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Late Morning,10:45:00,0,1,0,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Lunch Peak,13:00:00,0,1,0,1,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Afternoon,15:30:00,0,1,0,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Evening Peak,18:30:00,0,1,0,1,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Evening,21:00:00,0,1,0,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Late Night Non-peak,23:30:00,0,1,0,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Morning,06:30:00,0,0,1,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Morning Peak,08:30:00,0,0,1,1,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Late Morning,10:45:00,0,0,1,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Lunch Peak,13:00:00,0,0,1,1,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Afternoon,15:30:00,0,0,1,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Evening Peak,18:30:00,0,0,1,1,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Non-peak Evening,21:00:00,0,0,1,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,0.101187857457105,0.107314515424277,0.101194750645706,0.0,0.0,0.059550100937164,Late Night Non-peak,23:30:00,0,0,1,0,1.10006777767745
Ang Mo Kio,Shangri-La,1.3679721,103.8383929,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,0.150021997360317,0.0298435724897317,0.0273684656332465,1.0,0.268332292317302,0.251346650897813,Non-peak Morning,06:30:00,1,0,0,0,4.34105208222806
