Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Day Type,Period Name,Peak Hour,Time,Weekday,Weekend,Public Holiday
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,24.23,7.5,513.51,1,14.32,2.39298811793491,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,30.15,14.9,995.25,1,10.37,2.39298811793491,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,30.18,16.68,1098.87,1,9.23,2.39298811793491,Weekend,Non-peak Morning,0,06:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,26.22,15.17,1008.29,1,8.97,2.39298811793491,Weekend,Morning Peak,0,08:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,24.93,13.55,908.83,1,8.65,2.39298811793491,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,25.68,7.5,513.51,1,11.9,2.39298811793491,Weekend,Lunch Peak,0,13:00:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,29.38,22.58,1544.63,0,6.8,2.39298811793491,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,22.68,7.5,513.51,1,11.9,2.39298811793491,Weekend,Evening Peak,0,18:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,24.23,7.5,513.51,1,14.32,2.39298811793491,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,30.15,14.9,995.25,1,10.37,2.39298811793491,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,30.18,16.68,1098.87,1,9.23,2.39298811793491,Public Holiday,Non-peak Morning,0,06:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,26.22,15.17,1008.29,1,8.97,2.39298811793491,Public Holiday,Morning Peak,0,08:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,24.93,13.55,908.83,1,8.65,2.39298811793491,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,25.68,7.5,513.51,1,11.9,2.39298811793491,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,29.38,22.58,1544.63,0,6.8,2.39298811793491,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,22.68,7.5,513.51,1,11.9,2.39298811793491,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,24.23,7.5,513.51,1,14.32,2.39298811793491,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,30.15,14.9,995.25,1,10.37,2.39298811793491,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,33.93,15.7,1006.82,2,11.13,3.16458995982738,Weekday,Non-peak Morning,0,06:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,32.72,12.57,816.78,2,14.65,3.16458995982738,Weekday,Morning Peak,0,08:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,35.73,18.77,1251.04,1,14.57,3.16458995982738,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,30.77,15.93,1071.81,0,14.83,3.16458995982738,Weekday,Lunch Peak,0,13:00:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,37.28,14.13,889.62,2,16.27,3.16458995982738,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.22,15.17,1014.68,0,16.05,3.16458995982738,Weekday,Evening Peak,0,18:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.22,15.17,1014.68,0,16.05,3.16458995982738,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.22,15.17,1014.68,0,16.05,3.16458995982738,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,33.93,15.7,1006.82,2,11.13,3.16458995982738,Weekend,Non-peak Morning,0,06:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,32.72,12.57,816.78,2,14.65,3.16458995982738,Weekend,Morning Peak,0,08:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,35.73,18.77,1251.04,1,14.57,3.16458995982738,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,30.77,15.93,1071.81,0,14.83,3.16458995982738,Weekend,Lunch Peak,0,13:00:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,37.28,14.13,889.62,2,16.27,3.16458995982738,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.22,15.17,1014.68,0,16.05,3.16458995982738,Weekend,Evening Peak,0,18:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.22,15.17,1014.68,0,16.05,3.16458995982738,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.22,15.17,1014.68,0,16.05,3.16458995982738,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,33.93,15.7,1006.82,2,11.13,3.16458995982738,Public Holiday,Non-peak Morning,0,06:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,32.72,12.57,816.78,2,14.65,3.16458995982738,Public Holiday,Morning Peak,0,08:30:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,35.73,18.77,1251.04,1,14.57,3.16458995982738,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Bukit Batok,Brickworks,1.355656681,103.7422188,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,30.77,15.93,1071.81,0,14.83,3.16458995982738,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
