Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Day Type,Period Name,Peak Hour,Time,Weekday,Weekend,Public Holiday
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekend,Non-peak Morning,0,06:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekend,Morning Peak,0,08:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekend,Lunch Peak,0,13:00:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekend,Evening Peak,0,18:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Public Holiday,Non-peak Morning,0,06:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Public Holiday,Morning Peak,0,08:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,QUEENSTOWN POLYCLINIC,1.298751,103.801618,32.43,32.43,2091.72,0,0.0,1.53238817070722,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,29.42,10.07,641.1,1,16.52,3.07105070831034,Weekday,Non-peak Morning,0,06:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Weekday,Morning Peak,0,08:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,24.92,15.23,990.88,0,9.68,3.07105070831034,Weekday,Lunch Peak,0,13:00:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Weekday,Evening Peak,0,18:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,28.15,15.93,1033.77,1,9.18,3.07105070831034,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,24.92,15.23,990.88,0,9.68,3.07105070831034,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,29.42,10.07,641.1,1,16.52,3.07105070831034,Weekend,Non-peak Morning,0,06:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Weekend,Morning Peak,0,08:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,24.92,15.23,990.88,0,9.68,3.07105070831034,Weekend,Lunch Peak,0,13:00:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Weekend,Evening Peak,0,18:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,28.15,15.93,1033.77,1,9.18,3.07105070831034,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,24.92,15.23,990.88,0,9.68,3.07105070831034,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,29.42,10.07,641.1,1,16.52,3.07105070831034,Public Holiday,Non-peak Morning,0,06:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Public Holiday,Morning Peak,0,08:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,24.92,15.23,990.88,0,9.68,3.07105070831034,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,22.08,10.93,698.31,0,11.15,3.07105070831034,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,28.15,15.93,1033.77,1,9.18,3.07105070831034,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,NATIONAL UNIVERSITY HOSPITAL,1.294064,103.782751,24.92,15.23,990.88,0,9.68,3.07105070831034,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekday,Non-peak Morning,0,06:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekday,Morning Peak,0,08:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekday,Lunch Peak,0,13:00:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.63,10.0,633.42,0,12.63,3.13413284686972,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.63,10.0,633.42,0,12.63,3.13413284686972,Weekday,Evening Peak,0,18:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekend,Non-peak Morning,0,06:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekend,Morning Peak,0,08:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekend,Lunch Peak,0,13:00:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.63,10.0,633.42,0,12.63,3.13413284686972,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.63,10.0,633.42,0,12.63,3.13413284686972,Weekend,Evening Peak,0,18:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Public Holiday,Non-peak Morning,0,06:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Public Holiday,Morning Peak,0,08:30:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Bukit Merah,Alexandra Hill,1.287505823,103.8095865,SINGAPORE GENERAL HOSPITAL,1.279673,103.836669,22.37,8.98,570.35,0,13.38,3.13413284686972,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
