Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Day Type,Period Name,Peak Hour,Time,Weekday,Weekend,Public Holiday
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.85,13,805.34,1,8.7,3.110161933,Weekday,Non-peak Afternoon,0,15:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21,9.07,548.47,0,11.93,3.110161933,Weekday,Evening Peak,0,18:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.65,5.7,321.44,1,15.8,3.110161933,Weekday,Non-peak Evening,0,21:00:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.55,9.07,548.47,1,11.42,3.110161933,Weekday,Late Night Non-peak,0,23:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,36.32,10.17,645.7,1,23.35,3.110161933,Weekend,Non-peak Morning,0,6:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21,9.07,548.47,0,11.93,3.110161933,Weekend,Morning Peak,0,8:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.55,9.07,548.47,1,11.42,3.110161933,Weekend,Non-peak Late Morning,0,10:45:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21,9.07,548.47,0,11.93,3.110161933,Weekend,Lunch Peak,0,13:00:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.85,13,805.34,1,8.7,3.110161933,Weekend,Non-peak Afternoon,0,15:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21,9.07,548.47,0,11.93,3.110161933,Weekend,Evening Peak,0,18:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.65,5.7,321.44,1,15.8,3.110161933,Weekend,Non-peak Evening,0,21:00:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.55,9.07,548.47,1,11.42,3.110161933,Weekend,Late Night Non-peak,0,23:30:00,0,1,0
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,36.32,10.17,645.7,1,23.35,3.110161933,Public Holiday,Non-peak Morning,0,6:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21,9.07,548.47,0,11.93,3.110161933,Public Holiday,Morning Peak,0,8:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.55,9.07,548.47,1,11.42,3.110161933,Public Holiday,Non-peak Late Morning,0,10:45:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21,9.07,548.47,0,11.93,3.110161933,Public Holiday,Lunch Peak,0,13:00:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.85,13,805.34,1,8.7,3.110161933,Public Holiday,Non-peak Afternoon,0,15:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,21,9.07,548.47,0,11.93,3.110161933,Public Holiday,Evening Peak,0,18:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,24.65,5.7,321.44,1,15.8,3.110161933,Public Holiday,Non-peak Evening,0,21:00:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,SINGHEALTH POLYCLINICS - BUKIT MERAH,1.284206,103.817674,23.55,9.07,548.47,1,11.42,3.110161933,Public Holiday,Late Night Non-peak,0,23:30:00,0,0,1
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,31.15,5.25,346.63,1,18.2,4.131415614,Weekday,Non-peak Morning,0,6:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,28.48,4.47,269.82,1,19.22,4.131415614,Weekday,Morning Peak,0,8:30:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,28.4,5.25,346.63,1,18.2,4.131415614,Weekday,Non-peak Late Morning,0,10:45:00,1,0,0
Downtown Core,Anson,1.273717913,103.84361,KK WOMEN'S AND CHILDREN'S HOSPITAL,1.310712,103.847062,26.65,5.25,346.63,1,18.2,4.131415614,Weekday,Lunch Peak,0,13:00:00,1,0,0
